Key,russian
videoResolutionDesc,"Устанавливает разрешение экрана, при котором отображается игра.\n[decea3][Влияние на произ-сть: очень высокое][-]"
videoSSAO,"SSAO"
videoSSAODesc,"Используйте эффект изображения SSAO, который рисует более детальные тени на объектах.\n[decea3][Влияние на произ-сть: среднее][-]"
videoSSReflections,"Отражение в отображаемом пространстве"
videoSSReflectionsDesc,"Используйте эффект отражения пространства экрана.\n[decea3][Влияние на произ-сть: высокое][-]"
videoScreenBounds,"Границы ПИ"
videoScreenBoundsDesc,"Ограничивает область, используемую пользовательским интерфейсом на экране."
videoShadowsDistance,"Дальность прорисовки теней"
videoShadowsDistanceDesc,"Качество и расстояние до теней объектов.\n[decea3][Влияние на произ-сть: высокое][-]"
videoShowBuffTimers,"Показать таймеры баффов"
videoShowBuffTimersDesc,"Показывает оставшееся время активного баффа в качестве дополнительного текста для активных баффов, отображаемых на HUD.\n[decea3][По умолчанию: Нет][-]"
videoShowCarryWeight,"Показать груз"
videoShowCarryWeightDesc,"Показывает статистику ограничения переносимого веса над жизненно важной статистикой игрока.\N[decea3] [По умолчанию: Выкл.] [-]"
videoShowCompass,"Компас"
videoShowCompassDesc,"Показывает компас.\n[decea3][По умолчанию: Да][-]"
videoShowDayAndTime,"День и время"
videoShowDayAndTimeDesc,"Показывает день и время.\n[decea3][По умолчанию: Да][-]"
videoShowDebugValues,"Режим разработчика"
videoShowDebugValuesDesc,"Показывает дополнительную отладочную информацию, связанную с Undead Legacy.\n[decea3][По умолчанию: Нет][-]"
videoShowFood,"Шкала еды"
videoShowFoodDesc,"Показывает шкалу еды на основе этого порога, если ваша еда ниже этого процента, она показывает шкалу на HUD\n[decea3][По умолчанию: 50%][-]"
videoShowMeleeCrosshair,"Перекрестие ближнего боя"
videoShowMeleeCrosshairDesc,"Видимость перекрестия при использовании предметов ближнего боя."
videoShowMeleeIcon,"Активный значок ближнего боя"
videoShowMeleeIconDesc,"Показывает иконку активного оружия ближнего боя. Не полностью реализовано.\n[decea3][По умолчанию: Нет][-]"
videoShowOnScreenIcons,"Иконки на экране"
videoShowOnScreenIconsDesc,"Видимость экранных навигационных иконок\n[decea3][По умолчанию: включено][-]"
videoShowPlayerLevelOnHUD,"Уровень над поясом инструментов"
videoShowPlayerLevelOnHUDDesc,"Показывает текущий уровень игрока в над поясом инструментов."
videoShowRangedCrosshair,"Перекрестье "
videoShowRangedCrosshairDesc,"Видимость перекрестия при использовании стрелкового оружия."
videoShowSpeedometer,"Спидометр"
videoShowSpeedometerDesc,"Показывает спидометр для автомобилей.\n[decea3][По умолчанию: км/ч][-]"
videoShowStatValues,"Статистические данные"
videoShowStatValuesDesc,"Показывает числовые значения некоторых статистических данных игрока.\n[decea3][По умолчанию: Нет][-]"
videoShowTacticalHud,"Тактический HUD"
videoShowTacticalHudDesc,"Отображает выносливость и скрытность рядом с курсором\n[decea3][По умолчанию: отключено][-]"
videoShowTargetBlockHealth,"Здоровье блока "
videoShowTargetBlockHealthDesc,"Показывает числовые значения здоровья целевого блока при повреждении, ремонте или модернизации блоков.\n[decea3][По умолчанию: Нет][-]"
videoShowTargetHealth,"Здоровье цели"
videoShowTargetHealthDesc,"Показывает индикаторы здоровья целей.\n [decea3] [По умолчанию: Да] [-]"
videoShowToolbeltTooltip,"Подсказки на панели инструментов"
videoShowToolbeltTooltipDesc,"Показывает окно подсказок над панелью инструментов.\n[decea3][По умолчанию: Да][-]"
videoShowWater,"Шкала жажды"
videoShowWaterDesc,"Показывает шкалу жажды на основе этого значения, если ваша жажда ниже этого процента, он показывает бар на HUD\n[decea3][По умолчанию: 50%][-]"
videoStreamingMipmapsEnabled,"Потоковая передача текстур"
videoStreamingMipmapsEnabledDesc,"Включает потоковую передачу текстур в память для сокращения использования памяти\n[decea3][Влияние на произ-сть: от среднего до высокого][-]"
videoSunShafts,"Солнечные валы"
videoSunShaftsDesc,"Они же. Божьи лучи. Пропускает лучи света от солнца мимо препятствующих объектов.\n[decea3][Влияние на произ-сть: среднее][-]"
videoTempCelsius,"Температурная единица"
videoTempCelsiusDesc,"Единица измерения, используемая при отображении температуры."
videoTerrainQuality,"Качество рельефа"
videoTerrainQualityDesc,"Общее качество и расстояние до местности.\n Расстояние не будет обновляться во время игры.\n[decea3][Влияние на произ-сть: высокое][-]"
videoTextureFilter,"Фильтр текстур"
videoTextureFilterDesc,"Устанавливает силу фильтра для более красивого смешивания.\n[decea3][Влияние на произ-сть: от среднего до высокого][-]"
videoTextureQuality,"Текстуры"
videoTextureQualityDesc,"Экономия видеопамяти и производительности за счет настройки разрешения текстур.\nНеобходимо перезапустить.\n[decea3][Влияние на произ-сть: среднее][-]"
videoTreeQuality,"Деревья"
videoTreeQualityDesc,"Общее качество деревьев в зависимости от расстояния до них.\n[decea3][Влияние на произ-сть: высокое][-]"
videoUIBackgroundOpacity,"Непрозрачность фона интерфейса"
videoUIBackgroundOpacityDesc,"Непрозрачность/прозрачность обоев/фона интерфейса"
videoUIForegroundOpacity,"Непрозрачность переднего интерфейса"
videoUIForegroundOpacityDesc,"Контуры интерфейса и непрозрачность/прозрачность иконок"
videoUMATextureQuality,"Текстуры UMA"
videoUMATextureQualityDesc,"Управляет размером запекания текстуры для символов UMA"
videoUiFpsScaling,"Масштаб отображения FPS"
videoUiFpsScalingDesc,"Изменить размер отображения FPS в игре, например, для лучшей читаемости в видео/потоках или менее громоздкого вида"
videoUiSize,"Размер интерфейса"
videoUiSizeDesc,"Уменьшение масштаба всех элементов интерфейса"
videoVSync,"VSync"
videoVSyncDesc,"Борется с разрывами экрана, синхронизируя игру с частотой обновления монитора.\n[decea3][Влияние на произ-сть: низкое][-]."
videoViewDistance,"Дальность прорисовки"
videoViewDistanceDesc,"Дальность прорисовки мира.\nНе может быть изменен во время игры.\n[decea3][Влияние на произ-сть: высокое][-]."
videoWaterQuality,"Вода"
videoWaterQualityDesc,"Слои и эффекты, возникающие на поверхности водных плоскостей.\n[decea3][Влияние на произ-сть: высокое][-]"
waitingForServer,"Пожалуйста, подождите...\nОхота за едой"
wallClockRandomLootHelper,"[Wall Clock Random Helper]"
wallHungSink,"Настенная мойка"
wineBarrel,"Пивная бочка"
wineBarrelDesc,"Используется для хранения пива"
wineBarrelPlain,"Пивная бочка, обычная"
wineBarrelPlainDesc,"Используется для хранения пива"
wineBarrelPlainPlayer,"Пивная бочка, простая"
wineBarrelPlainPlayerDesc,"Используется для хранения пива"
